Stkcd,Accper,Typrep,net_profit,A003100000,net_property,group,Msmvttl,Mretwd,Mnvaltrd
600763,03/31/2015,A,32097650.81,661041332.99,723412113.23,1,14275961.6,0.2266666667,2402331514.3
600763,06/30/2015,A,69861166.89,697498262.28,761475629.28,2,,,
600763,09/30/2015,A,127270364.8,752048224.59,818884827.4,3,,,
600764,03/31/2015,A,14471115.06,618170538.43,742819090.92,1,7658458.7467,0.24,3294758064.7
600764,06/30/2015,A,6659036.09,604418446.38,724589802.87,2,6348343.53,-0.183333333,5945275479
600764,09/30/2015,A,7767560.85,605214257.06,727792285.98,3,5233866.3267,0.09,3008325588.3
600765,03/31/2015,A,20211397.8,3568409177.9,4445405583.8,1,22139377.727,0.1,13570031361
600765,06/30/2015,A,-38038770.95,3529435057.4,4390326253.1,2,18415335.747,-0.133333333,20956738165
600765,09/30/2015,A,76946905.99,3648575068.5,4441456621.1,3,15176249.087,0.0366666667,12008546278
600766,03/31/2015,A,1200954.91,34366089.91,34366089.91,1,3145154.89,0.1,4702885465
600766,06/30/2015,A,1877148.22,34653028.54,34653028.54,2,3172809.5333,-0.063333333,3191176893.3
600766,09/30/2015,A,24428755.24,55621634.25,55621634.25,3,3176546.6433,0.0833333333,1948808455.7
600767,03/31/2015,A,-10268505.26,357736725.77,386485758.31,1,8520707.75,0.28,12413363263
600767,06/30/2015,A,-18864438.61,350139841.54,377883750.24,2,5602797.29,-0.246666667,10713653907
600767,09/30/2015,A,-34826513.49,335838417.43,400368159.61,3,,,
600768,03/31/2015,A,-9458282.71,89384079.95,89384079.95,1,2843465.4733,0.2966666667,2012576656
600768,06/30/2015,A,-18393185.15,80449177.51,80449177.51,2,2584441.7267,-0.183333333,3337780252.3
600768,09/30/2015,A,-29458951.8,69383410.86,69383410.86,3,2359300.6067,0.13,1805098391
600769,03/31/2015,A,1692278.5,37887475.12,39175820.04,1,4652217.1267,0.1566666667,3378634944.7
600769,06/30/2015,A,6480586.78,42651889.24,43964128.32,2,3872264.5533,-0.14,3729565557.7
600769,09/30/2015,A,6601260.58,42775172.02,44084802.12,3,3639778.6867,0.0866666667,1745365156.7
600770,03/31/2015,A,47703776.16,3300326099.6,4419371065.4,1,25436666.667,0.2766666667,16484004454
600770,06/30/2015,A,93663747.16,3386065980.1,4543528278.6,2,19222666.667,-0.266666667,19639326723
600770,09/30/2015,A,99521227.7,3408789868.2,4623748744.4,3,15829666.667,0.14,13134339052
600771,03/31/2015,A,-1022330.12,82943926.07,99727218.39,1,10792586.857,0.27,4860374603.7
600771,06/30/2015,A,5198565.95,84880873.77,107449353.33,2,9014201.6333,-0.216666667,4600199922.3
600771,09/30/2015,A,961971.05,706636203.62,726584645.27,3,7885129.5,0.1033333333,1928012062
600773,03/31/2015,A,9148627.96,2443162540.5,2535618614.4,1,12712624.86,0.13,6561355809.7
600773,06/30/2015,A,30504774.55,2457757749,2549682624.4,2,12000426.18,-0.066666667,10445519199
600773,09/30/2015,A,33489261.78,2460735999.4,2552667111.6,3,12316418.77,0.1433333333,15545013053
600774,03/31/2015,A,3634350.65,565082370.19,686647440.24,1,4471457.5533,0.21,1221175019
600774,06/30/2015,A,6240195.67,567378788.57,689253285.26,2,3593925.28,-0.153333333,2475340520.7
600774,09/30/2015,A,5142829.07,566072582.5,688155918.66,3,3060306.52,0.1066666667,1883238515.7
600775,03/31/2015,A,42946716.45,3211567033.9,3416410245.3,1,12292405.62,0.21,8052889518.7
600775,06/30/2015,A,109591946.2,3207165208.5,3422742132.1,2,11634003.86,-0.156666667,13025729556
600775,09/30/2015,A,150496092.8,3232442937.4,3423221720.7,3,10697908.84,0.0933333333,7252378946.3
600776,03/31/2015,A,27736619.48,2893518685.6,2933481881.4,1,15716641.053,0.2466666667,9223262689
600776,06/30/2015,A,75397253.38,2866329333.6,2905782511.4,2,11953187.467,-0.216666667,9057940305.7
600776,09/30/2015,A,96340075.37,2887842653.1,2926725333.4,3,9349680.6233,0.0866666667,5845731257.3
600777,03/31/2015,A,-27106276.79,1148789644.9,1765050937.1,1,,,
600777,06/30/2015,A,-35328687.26,1138190852.3,1756828526.6,2,8565171.805,0.035,5117324445.5
600777,09/30/2015,A,-62106799.91,1107614881.6,1730050414,3,,,
600778,03/31/2015,A,39054846.18,1745828206.8,2106431983.6,1,3940365.6,0.15,4569151333.3
600778,06/30/2015,A,91762202.06,1670672169.3,2033330178.6,2,5015010.77,0.1,345809994
600778,09/30/2015,A,82705460.61,1630764906.2,2024273437.2,3,3533869.385,-0.12,3007515286
600779,03/31/2015,A,48126937.16,1254060605,1254060605,1,5738783.4667,0.1133333333,4394733716.3
600779,06/30/2015,A,50187851.96,1256121519.8,1256121519.8,2,5048305.5467,-0.123333333,3524580195.7
600779,09/30/2015,A,70797597.91,1276731265.8,1276731265.8,3,4895227.89,0.1533333333,1389771098
600780,03/31/2015,A,138149707.3,4481527250.2,4546533796.1,1,11082857.723,0.17,5799421538.3
600780,06/30/2015,A,205235698.9,4384227405.2,4445849085.6,2,10112152.253,-0.11,6702690694.7
600780,09/30/2015,A,274068042.1,4473359536.4,4536083555.8,3,8067556.0867,0,1187899355.3
600781,03/31/2015,A,7677621.48,347455209.92,409389288.36,1,4776064.0867,0.15,2838724936.3
600781,06/30/2015,A,16041313.36,352941225.14,416117359.98,2,3622894.4267,-0.103333333,4910332420
600781,09/30/2015,A,27211890.31,350028930.22,414866939.51,3,3438197.85,-0.04,1690499050
600782,03/31/2015,A,-116419393.1,7920885549.5,8427807247.6,1,11347312.41,0.1,3177948287.7
600782,06/30/2015,A,-133786221.3,7900974836,8404736108.6,2,8337464.5,-0.173333333,4454610780.7
600782,09/30/2015,A,-244230706.2,7796647086.4,8297475455.6,3,7352761.1733,0.03,2116480834.7
600783,03/31/2015,A,72498675.13,3361852330.3,3520208037.8,1,32359779.707,0.22,15963591688
600783,06/30/2015,A,226625597.2,3508663745.4,3656893304.8,2,20559203.7,-0.283333333,15101865588
600783,09/30/2015,A,233529863.7,3372304192.4,3521770358,3,21417698.087,0.2666666667,15698471220
600784,03/31/2015,A,-7354157.59,1505186081.3,1709324054.1,1,7958277.6933,0.07,7995134821
600784,06/30/2015,A,2901572.88,1506106641.5,1712087303.8,2,6492378.8533,-0.156666667,12201724725
600784,09/30/2015,A,8761216.68,1509752452.8,1716636838.3,3,4613604.11,0.06,2285731646
600785,03/31/2015,A,72794892.77,1798969781.7,1802518260.6,1,5139128.4533,0.2466666667,3026449674
600785,06/30/2015,A,109748389.5,1842469341.7,1839471757.3,2,5555042.1133,-0.05,4367622411.7
600785,09/30/2015,A,114619996.5,1853573898.9,1844343364.3,3,6922367.67,0.35,1372655816
600787,03/31/2015,A,23630729.9,6110542826.1,6176531111.7,1,25523044.857,0.0633333333,20963142170
600787,06/30/2015,A,386394536.5,6414949425.4,6479775422.9,2,24146771.85,-0.076666667,21773670757
600787,09/30/2015,A,404676855.3,6434578906.1,6496233480.2,3,20222533.963,0.0166666667,8727129208.7
600789,03/31/2015,A,3499058.17,1410851173.6,1506867474.7,1,7692304.95,0.2233333333,11626442837
600789,06/30/2015,A,1395344.57,1815491235.7,1911725197.3,2,7418964.48,-0.12,19818937970
600789,09/30/2015,A,1879103.72,1811180865.6,1907720476.4,3,6703626.6433,0.0633333333,10038524971
600790,03/31/2015,A,85624915.48,3485948932.8,3492359212.2,1,11799885.433,0.2433333333,9961404479.3
600790,06/30/2015,A,172044055.3,3576394073.5,3582525317.2,2,7789631.79,-0.44,5625407164
600790,09/30/2015,A,228348994,3631335910.6,3637539309.3,3,7489493.6467,0.0266666667,4900108263.3
600791,03/31/2015,A,-11359975.2,1417568600.3,2009712157.8,1,4780903.2,0.2233333333,4143386850.3
600791,06/30/2015,A,42409296.15,1456080057.8,1984905715.2,2,4032141.6,-0.183333333,4311317986
600791,09/30/2015,A,87442550.43,1481940123.8,2029938969.5,3,3355840.8,0.0833333333,2424978155
600792,03/31/2015,A,-78728386.44,3344492100.1,3344492100.1,1,8618934.81,0.1066666667,6060804641
600792,06/30/2015,A,-187654315.3,3238608188.2,3238608188.2,2,6074831.1567,-0.18,5302395843.7
600792,09/30/2015,A,-328729774.2,3099288278.9,3099288278.9,3,6058332.43,0.1466666667,4048068115.7
600793,03/31/2015,A,-2721322.76,38462913.59,38462913.59,1,1852578,0.1566666667,476278701.67
600793,06/30/2015,A,-11216055.15,29968181.2,29968181.2,2,,,
600793,09/30/2015,A,-12275232.98,28909003.37,28909003.37,3,,,
600794,03/31/2015,A,27365775.92,1753501759.5,1780436622.4,1,12865028.98,0.2033333333,15082412393
600794,06/30/2015,A,76200257.83,1820689263.8,1849452541.4,2,9508761.7733,-0.173333333,10329563017
600794,09/30/2015,A,76971539.79,1788159665.7,1817116215.2,3,7673737.5733,0.0366666667,3905005265.3
600795,03/31/2015,A,2291841567,50970494812,70170873410,1,113710302.21,0.2133333333,129354172901
600795,06/30/2015,A,4810793967,52708467031,71790043531,2,107815182.83,-0.116666667,106812434288
600795,09/30/2015,A,7196575381,51053648346,70857239890,3,79780615.25,-0.026666667,15036232414
600796,03/31/2015,A,6717101.56,551610250.54,573550064.14,1,4046826.12,0.3066666667,4062147169
600796,06/30/2015,A,14735185.75,557936973.08,579591762.16,2,3057222.4133,-0.186666667,5055488696.3
600796,09/30/2015,A,19113874.41,560893028.3,583804117.55,3,3116498.17,0.0866666667,3987710493
600797,03/31/2015,A,-23893678.6,1519911332.4,1670446729.8,1,,,
600797,06/30/2015,A,51260831.1,1625637050.4,1758186759.6,2,11914823.93,0.2233333333,23488758113
600797,09/30/2015,A,14409297.09,1585827789.1,1720622912,3,10301529.377,0.0566666667,14707197313
600798,03/31/2015,A,-4603225.77,2031848758,2486494143.1,1,9124893.9633,0.3,8697206699.3
600798,06/30/2015,A,565712.27,2622232648,3078140513.5,2,9284530.8733,-0.09,9095263037
600798,09/30/2015,A,11921764.22,2629256136,3090088929.9,3,6549339.6867,-0.043333333,4191888724
600800,03/31/2015,A,-16942400.47,94198078.57,68850406.97,1,7365816.1167,0.23,9615932686.7
600800,06/30/2015,A,-2288063.83,109595769.33,83802948.84,2,5996568.97,-0.2,11990279295
600800,09/30/2015,A,-12149260.79,99965582.57,73607711.55,3,5093925.39,0.0733333333,6013552061
600801,03/31/2015,A,33383097,9798014495,11147411041,1,11579185.297,0.0666666667,8335235647
600801,06/30/2015,A,146210375,9597797624,10946624685,2,8942408.1133,-0.11,8729144273.3
600801,09/30/2015,A,249677759,9647177308,11057263253,3,7347666.0733,-0.016666667,2650573700.3
600802,03/31/2015,A,-98497019.11,1343799587.4,2096410294.7,1,4466648.98,0.09,5064605225.3
600802,06/30/2015,A,-159182285.4,1254550489,1988399381.8,2,3254836.5467,-0.14,5779198118.7
600802,09/30/2015,A,-258170726.7,1045043584.3,1759112101.2,3,2824592.2133,0.0566666667,2919899852.3
600803,03/31/2015,A,60554706.92,4545402030.6,5117659120.6,1,20064011.577,0.1833333333,4399751570.7
600803,06/30/2015,A,298727092.6,3870797458.1,4465788245.5,2,14152587.27,-0.18,4202393158
600803,09/30/2015,A,555390313.4,3936356934,4575309536.2,3,12305883.287,0.03,2422354654.7
600804,03/31/2015,A,171454138.7,5109381284.2,5156965424.7,1,50253088.197,0.17,39093532170
600804,06/30/2015,A,418837033.7,5228268269.2,5275605747.8,2,33779409.003,-0.223333333,31517558239
600804,09/30/2015,A,598026428.5,5491081678.3,5544470772.5,3,32747283.843,0.07,17965119850
600805,03/31/2015,A,136703467,6443832144.3,7035582814.7,1,13750455.023,0.1233333333,13576170563
600805,06/30/2015,A,275487891.2,6453309012.5,7053715821.4,2,11455876.203,-0.15,14492423559
600805,09/30/2015,A,147101734.7,6317491070.1,6924064767.6,3,10409275.977,0.0866666667,4674268058
600806,03/31/2015,A,-142051.74,1086947905.3,1170655466.1,1,3449246.81,0.08,519815566
600806,06/30/2015,A,-23116454.29,1066176993.3,1146096125.1,2,,,
600806,09/30/2015,A,-50649154.56,1041368617.9,1118563424.8,3,5333846.595,0.33,5179747275.5
600807,03/31/2015,A,14662825.4,573020820.96,708984078.45,1,12356012.857,0.51,4274377236
600807,06/30/2015,A,63473154.02,536413377.05,537125652.38,2,11849272.325,-0.3,12388941085
600807,09/30/2015,A,84826775.82,1579124409.7,1579880907,3,11059154.373,0.11,11677829094
600808,03/31/2015,A,-669116734,22625757277,25147933232,1,32603813.98,0.2133333333,25077723646
600808,06/30/2015,A,-1360303539,22012631920,24478938231,2,25641437.593,-0.193333333,18794523079
600808,09/30/2015,A,-2784890815,20679108681,23047629757,3,19594116.393,-0.003333333,5819218969
600809,03/31/2015,A,225861191.9,4122488867.6,4176875069.8,1,19729795.82,0.0433333333,8557012624.3
600809,06/30/2015,A,291562116.9,4185027097.4,4241014261.6,2,18026960.897,-0.086666667,9745951227.3
600809,09/30/2015,A,377579382.7,4267717257.1,4323878407.4,3,14225887.01,0.02,2154468804.7
600810,03/31/2015,A,-2224795.65,2327596807.3,2581636462.8,1,5080322.9333,0.1533333333,2901711028
600810,06/30/2015,A,-3979898.33,2327725641.6,2579881360.1,2,4127946.6667,-0.093333333,3418521609.3
600810,09/30/2015,A,3345176.9,2330583478.8,2590171035.3,3,3591313.6,0.0333333333,3051791166.3
600811,03/31/2015,A,246897422.7,10419308301,10909564404,1,20918407.443,0.1333333333,17977903501
600811,06/30/2015,A,402366124.6,10396204322,10873065622,2,18601547.975,-0.135,24236682362
600811,09/30/2015,A,443997131.1,10050463037,10519754067,3,13089978.203,-0.046666667,6774686145.7
600812,03/31/2015,A,12308623.8,5221176535,5258603806.8,1,14992531.477,0.19,7926938330.3
600812,06/30/2015,A,23124066.37,5233173451,5264472131.6,2,15106687.807,-0.123333333,10997014745
600812,09/30/2015,A,19645315.47,5256509430,5287151103.2,3,11323220.837,0.0466666667,3202638333.3
600814,03/31/2015,A,122262546.2,1936041342.1,2615187120.7,1,9400218.4433,0.21,4241867457
600814,06/30/2015,A,210143274.2,1918407248.4,2577228011.6,2,8353895.9567,-0.16,5758874095.7
600814,09/30/2015,A,267621723.4,1950149481.4,2634706460.7,3,7181252.0733,0.09,2655017785
600815,03/31/2015,A,-93087440.99,3982144866.6,4065236932.5,1,13965799.603,0.2233333333,11577021746
600815,06/30/2015,A,-179956116.6,3891607510.3,3977635088.4,2,12457020.157,-0.186666667,13953931744
600815,09/30/2015,A,-275561967.7,3782004256.2,3880383061.9,3,8710644.0667,0.1066666667,6395949003
600816,03/31/2015,A,205848068,2010485403.3,2010485403.3,1,17141130.42,0.0966666667,17276668338
600816,06/30/2015,A,831605099.3,5512140078,5512140078,2,28600578.807,0.0033333333,20266635840
600816,09/30/2015,A,1213557962,5839867940.3,5839867940.3,3,29456866.37,0.0333333333,6824700223.7
600817,03/31/2015,A,-712910.29,107734994.92,240801611.16,1,,,
600817,06/30/2015,A,879627.17,108292785.97,242394148.62,2,2474797.06,0.37,1486142279
600817,09/30/2015,A,-1106434.71,107066909.53,240408086.74,3,,,
600818,03/31/2015,A,1379380.03,383090895.87,451444750.72,1,10159216.37,0.3166666667,5490036426.3
600818,06/30/2015,A,35813876.78,412267608.3,479650439.5,2,14569369.637,-0.04,7049272970.3
600818,09/30/2015,A,36726329.18,453498385.86,514762963.21,3,13261394.327,0.0533333333,5300898289
600819,03/31/2015,A,-50655738.98,3136101456.4,3845724018.3,1,8154309.29,0.1133333333,5635700203
600819,06/30/2015,A,-92911808.29,3080278579.7,3784769627.6,2,5847285.0333,-0.183333333,5055338389
600819,09/30/2015,A,-115558231.6,3070427694.2,3762123204.3,3,5184576.1167,0.07,2487658814
600820,03/31/2015,A,297938448.2,15922013536,16275638725,1,49351828.357,0.3633333333,37132280554
600820,06/30/2015,A,648735046.2,16267488917,16657426546,2,39605130.463,-0.183333333,47604780177
600820,09/30/2015,A,950489121.4,16104877274,16500055749,3,35769333.23,-0.013333333,24212280388
600821,03/31/2015,A,2403789.86,600996914.21,600996914.21,1,4755170.69,0.2733333333,4754018283.3
600821,06/30/2015,A,3564218.44,602157342.79,602157342.79,2,3675648.43,-0.21,6301146348
600821,09/30/2015,A,4560365.38,603153489.73,603153489.73,3,3331533.36,0.0866666667,2985573000
600822,03/31/2015,A,18324793.41,998341199.22,1241343204.5,1,5534186.2767,0.1666666667,5016973709.3
600822,06/30/2015,A,-105246486.2,876054797.34,1121446944.7,2,4611161.6467,-0.136666667,5784332825
600822,09/30/2015,A,-799971315.2,364783452.34,417406367.61,3,5227171.645,0.25,3092264341.5
600823,03/31/2015,A,366939295.6,16282195866,20530758381,1,24741871.683,0.0966666667,6097476331.3
600823,06/30/2015,A,1408201725,16840320354,21566056978,2,20063350.28,-0.11,6601131321.3
600823,09/30/2015,A,1402558940,16820057410,21526520259,3,19384123.077,0.0566666667,2833705836.3
600824,03/31/2015,A,58287086.38,1851985539,1929619813.4,1,10131542.453,0.2133333333,7318690766
600824,06/30/2015,A,126539752.4,1862731976.9,1942374846,2,8607887.76,-0.12,9988952903
600824,09/30/2015,A,178076962.3,1912526031.2,1989174401.2,3,8720317.3167,0.0333333333,6585377117.3
600825,03/31/2015,A,18705000.29,2539274771.9,2551424850.5,1,16140034.323,0.1133333333,15865781646
600825,06/30/2015,A,30566303.26,2551946529.6,2573286153.5,2,13409394.077,-0.163333333,15612066449
600825,09/30/2015,A,31867906.59,2539063869.5,2559564439.1,3,11152436.317,0.07,6507635940.3
600826,03/31/2015,A,72364126.46,3960987023.2,3993375898.8,1,14449062.59,0.19,6581812899.7
600826,06/30/2015,A,429373776.7,3873473281.4,3907742665.6,2,12753874.173,-0.113333333,9499906011.3
600826,09/30/2015,A,502596851,2859761504.1,2898706260,3,12082248.653,0.1333333333,6936312699.7
600827,03/31/2015,A,864336546.4,16654216993,19891025098,1,30865836.287,0.0766666667,9041432919.7
600827,06/30/2015,A,1283016771,16409341622,19570467895,2,28459103.297,-0.06,20346523389
600827,09/30/2015,A,1267919270,14922454418,18692649236,3,28109407.053,0.0133333333,15985410510
600828,03/31/2015,A,36368398.27,1262860327.3,1279036847.4,1,4731796.955,0.13,1554110001.5
600828,06/30/2015,A,61842351.67,1288199765.8,1304183677,2,5168183.295,-0.025,1297399741.5
600828,09/30/2015,A,78170463.44,1302200095.5,1318027590.8,3,4626265.62,0.06,2751370174
600829,03/31/2015,A,56664896.24,1347388709.4,1347388709.4,1,9330407.5233,0.1233333333,4566085156.3
600829,06/30/2015,A,98095464.2,1388819277.3,1388819277.3,2,8607479.74,-0.1,5143099290.7
600829,09/30/2015,A,131060261.1,1421784074.2,1421784074.2,3,7136495.6667,0.1033333333,1836219633.3
600830,03/31/2015,A,26030361.87,1981516607.5,2168423458.3,1,7228274.9067,0.1166666667,9905321159.7
600830,06/30/2015,A,46661105.8,2000969006.7,2189386674.5,2,5818359.98,-0.133333333,10383017897
600830,09/30/2015,A,76204287.19,1937377756.2,2127397988.8,3,4918800.94,0.06,6583751502
600831,03/31/2015,A,44824386.13,1835386999.7,1887356986,1,11011467.14,0.15,19725235120
600831,06/30/2015,A,90807814.78,1863637398.6,1916437258.6,2,8239349.54,-0.206666667,8676497794.3
600831,09/30/2015,A,100086878.1,1873792834.6,1925716321.9,3,7796111.2233,0.0733333333,6032325970
600832,03/31/2015,A,350448573,9992674307,11418207599,1,62882318.74,0.275,31349190167
600833,03/31/2015,A,12030521.01,706222982.5,713230298.39,1,5520643.4667,0.29,3632601717.3
600833,06/30/2015,A,23193586.96,797627229.28,804634545.17,2,4066864.1067,-0.213333333,4549761247.3
600833,09/30/2015,A,32473784.7,734611629.55,741618945.44,3,3839316.0333,0.0566666667,3056845576.3
600834,03/31/2015,A,13935128.71,1378866475,1378866475,1,8451250.9933,0.3366666667,4135669563.3
600834,06/30/2015,A,31171096.17,1396858068.5,1396858068.5,2,8331905.5133,-0.17,7616352318
600834,09/30/2015,A,47358070.27,1380970979.1,1380970979.1,3,8317584.06,0.06,6191240605.7
600835,03/31/2015,A,292387551,6419303426.4,8920783725.6,1,25789319.163,0.1633333333,15589402637
600835,06/30/2015,A,973196132.1,6890582918.9,8793691583.8,2,24996256.603,-0.096666667,12086858942
600835,09/30/2015,A,2320000337,7972159225.6,10150002302,3,21705719.06,0.0233333333,6783374123.7
600836,03/31/2015,A,10160400.53,417935790.44,588034093.85,1,7056221.1467,0.15,10067312413
600836,06/30/2015,A,10703544.07,861901802.32,959475246.82,2,7934258.86,-0.036666667,13285546163
600836,09/30/2015,A,14073532.89,862385811.94,932877028.78,3,9707123.3267,0.0733333333,16601537642
600837,03/31/2015,A,4358038532,72835008002,77160666609,1,209801987.73,0.0666666667,192333333333
600837,06/30/2015,A,10928654864,102537938882,111480837139,2,137970836.61,-0.213333333,113622747174
