Stkcd,Accper,Typrep,B002000000
721,6/30/2015,A,-4079072.13
721,3/31/2015,A,-3575931.92
722,9/30/2015,A,113807386.7
722,6/30/2015,A,66957479.67
722,3/31/2015,A,24849637.18
723,9/30/2015,A,-43856902.82
723,6/30/2015,A,-27965377.85
723,3/31/2015,A,-13365378.92
725,9/30/2015,A,1988794041
725,6/30/2015,A,1953153768
725,3/31/2015,A,977243916
726,9/30/2015,A,560833290.9
726,6/30/2015,A,345410247.3
726,3/31/2015,A,152004531.3
727,9/30/2015,A,-20427337.46
727,6/30/2015,A,-9843965.47
727,3/31/2015,A,-10200295.28
728,9/30/2015,A,2236842047
728,6/30/2015,A,1887123244
728,3/31/2015,A,717102298.4
729,9/30/2015,A,938227775.9
729,6/30/2015,A,664668598.1
729,3/31/2015,A,64450976.46
731,9/30/2015,A,58699183.23
731,6/30/2015,A,46137473.72
731,3/31/2015,A,20351679.83
732,9/30/2015,A,789283124.7
732,6/30/2015,A,544637689.7
732,3/31/2015,A,229549746.9
733,9/30/2015,A,134667256.1
733,6/30/2015,A,82598807.78
733,3/31/2015,A,25944171.95
735,9/30/2015,A,48852310.16
735,6/30/2015,A,6853753.23
735,3/31/2015,A,16970070.78
736,9/30/2015,A,18207819.14
736,6/30/2015,A,21255290.79
736,3/31/2015,A,1397549.97
737,9/30/2015,A,-149689992.9
737,6/30/2015,A,-101683278.3
737,3/31/2015,A,-54621459.13
738,9/30/2015,A,154302224.8
738,6/30/2015,A,97150421.58
738,3/31/2015,A,22068021.02
739,9/30/2015,A,179479658.6
739,6/30/2015,A,132849330.4
739,3/31/2015,A,48073899.38
748,9/30/2015,A,75282079.47
748,6/30/2015,A,50189075.66
748,3/31/2015,A,1621628.2
750,9/30/2015,A,1452649948
750,6/30/2015,A,1129130347
750,3/31/2015,A,423305142.6
751,9/30/2015,A,70107861.05
751,6/30/2015,A,47531018.91
751,3/31/2015,A,13672871.14
752,9/30/2015,A,44085919.43
752,6/30/2015,A,32740358.33
752,3/31/2015,A,17979390.11
753,9/30/2015,A,-54147690.94
753,6/30/2015,A,-34520790.4
753,3/31/2015,A,1833055.58
755,9/30/2015,A,-387278080.3
755,6/30/2015,A,-244963888.5
755,3/31/2015,A,-95928121.83
756,9/30/2015,A,69778409.73
756,6/30/2015,A,31096064.5
756,3/31/2015,A,16803489.03
757,9/30/2015,A,17231950.71
757,6/30/2015,A,18123504.88
757,3/31/2015,A,4181580.73
758,9/30/2015,A,277794753.2
758,6/30/2015,A,222071856.5
758,3/31/2015,A,71113166.86
759,9/30/2015,A,-58586558.67
759,6/30/2015,A,20703487.63
759,3/31/2015,A,49059943.04
760,9/30/2015,A,-100309988.4
760,6/30/2015,A,-47624753.76
760,3/31/2015,A,-24538492.33
761,9/30/2015,A,174355799.3
761,6/30/2015,A,144984682.6
761,3/31/2015,A,100955775
762,9/30/2015,A,18072064.35
762,6/30/2015,A,11158197.83
762,3/31/2015,A,-19909662.52
766,9/30/2015,A,7161279.67
766,6/30/2015,A,8413630.26
766,3/31/2015,A,17893078.84
767,9/30/2015,A,675176052
767,6/30/2015,A,446438811.9
767,3/31/2015,A,76295136.63
768,9/30/2015,A,-121339539.3
768,6/30/2015,A,-116473688.7
768,3/31/2015,A,-213658055.1
776,9/30/2015,A,10698265700
776,6/30/2015,A,8637748027
776,3/31/2015,A,2629701372
777,9/30/2015,A,48670873.34
777,6/30/2015,A,32807305.95
777,3/31/2015,A,18397478.37
778,9/30/2015,A,199132368.5
778,6/30/2015,A,272426112.6
778,3/31/2015,A,13864459.07
779,9/30/2015,A,-23058434.07
779,6/30/2015,A,-17285406.79
779,3/31/2015,A,-9935844.69
780,9/30/2015,A,-211352640.4
780,6/30/2015,A,-50049233.07
780,3/31/2015,A,-27598191.06
782,9/30/2015,A,80961789.28
782,6/30/2015,A,95723970.72
782,3/31/2015,A,37402976.45
783,9/30/2015,A,3182651254
783,6/30/2015,A,2449010559
783,3/31/2015,A,772596328.2
785,9/30/2015,A,31632836.64
785,6/30/2015,A,40127940.79
785,3/31/2015,A,19683187.25
786,9/30/2015,A,858367507.7
786,6/30/2015,A,528470948.4
786,3/31/2015,A,115384997.1
788,9/30/2015,A,-198184052.5
788,6/30/2015,A,-131024179.7
788,3/31/2015,A,-91272656.84
789,9/30/2015,A,176942395.6
789,6/30/2015,A,120682450.7
789,3/31/2015,A,84256617.32
790,9/30/2015,A,-58299679.31
790,6/30/2015,A,4258847.91
790,3/31/2015,A,4207421.31
791,9/30/2015,A,104208717.7
791,6/30/2015,A,-71047531.98
791,3/31/2015,A,-131587660.1
792,9/30/2015,A,562839955.8
792,6/30/2015,A,340926560.3
792,3/31/2015,A,5011418
793,9/30/2015,A,549272323.5
793,6/30/2015,A,429843836.1
793,3/31/2015,A,89977229.11
795,9/30/2015,A,-40718026.91
795,6/30/2015,A,-46014354.64
795,3/31/2015,A,-23085279.95
796,9/30/2015,A,185206615.2
796,6/30/2015,A,26970945.55
796,3/31/2015,A,15972118.98
797,9/30/2015,A,43705514.43
797,6/30/2015,A,41794869.44
797,3/31/2015,A,21213618.12
798,9/30/2015,A,13498149.96
798,6/30/2015,A,20866531.94
798,3/31/2015,A,6088960.75
799,9/30/2015,A,52138156.76
799,6/30/2015,A,34091007.64
799,3/31/2015,A,16143810.42
800,9/30/2015,A,51786658.02
800,6/30/2015,A,193401828.1
800,3/31/2015,A,140996053.8
801,9/30/2015,A,111314028.9
801,6/30/2015,A,72557999.15
801,3/31/2015,A,11531236.88
802,9/30/2015,A,9407370.72
802,6/30/2015,A,924327.01
802,3/31/2015,A,-2540494.54
803,9/30/2015,A,-11560835.14
803,6/30/2015,A,-7112996.5
803,3/31/2015,A,-1504466.43
806,9/30/2015,A,102390986.5
806,6/30/2015,A,99170465.97
806,3/31/2015,A,29712857.17
807,9/30/2015,A,-289403022.3
807,6/30/2015,A,-151434255.6
807,3/31/2015,A,-124160541.4
809,9/30/2015,A,-76433464.15
809,6/30/2015,A,-44368674.85
809,3/31/2015,A,-6978886.79
810,9/30/2015,A,224952546.8
810,6/30/2015,A,147338482.3
810,3/31/2015,A,66480210.58
811,9/30/2015,A,262256295.8
811,6/30/2015,A,201942644.3
811,3/31/2015,A,41556998.91
812,9/30/2015,A,40765469.55
812,6/30/2015,A,37089314.65
812,3/31/2015,A,15392338.05
813,9/30/2015,A,24741407.6
813,6/30/2015,A,16502712.63
813,3/31/2015,A,10617541
815,9/30/2015,A,-211344936.3
815,6/30/2015,A,-149118852
815,3/31/2015,A,-63285367.04
816,9/30/2015,A,-11286563.35
816,6/30/2015,A,12356739.71
816,3/31/2015,A,11399694.32
818,9/30/2015,A,60157793.64
818,6/30/2015,A,40817944.67
818,3/31/2015,A,18784608.91
819,9/30/2015,A,37574252.13
819,6/30/2015,A,29739367.85
819,3/31/2015,A,15680290.9
820,9/30/2015,A,-15306006.35
820,6/30/2015,A,-3638043.68
820,3/31/2015,A,-975843.57
821,9/30/2015,A,28776721.04
821,6/30/2015,A,36281400.13
821,3/31/2015,A,25711235.29
822,9/30/2015,A,102358665.1
822,6/30/2015,A,85849668.87
822,3/31/2015,A,65910527.99
823,9/30/2015,A,117444484
823,6/30/2015,A,71270825.5
823,3/31/2015,A,34446395.94
825,9/30/2015,A,-827963913
825,6/30/2015,A,26051771.83
825,3/31/2015,A,1210694.58
826,9/30/2015,A,617889026.8
826,6/30/2015,A,377095435.1
826,3/31/2015,A,159473132.5
828,9/30/2015,A,609186960.3
828,6/30/2015,A,414183329.5
828,3/31/2015,A,173041616.5
829,9/30/2015,A,-231851755.8
829,6/30/2015,A,-137023495.4
829,3/31/2015,A,15111546.83
830,9/30/2015,A,350303948.9
830,6/30/2015,A,278024233.3
830,3/31/2015,A,103227188.3
831,9/30/2015,A,-82317722.89
831,6/30/2015,A,995301.87
831,3/31/2015,A,3945480.04
833,9/30/2015,A,85216364.31
833,6/30/2015,A,3485045.08
833,3/31/2015,A,3312718.89
835,9/30/2015,A,8417225.77
835,6/30/2015,A,2339563.88
835,3/31/2015,A,-5946661.35
836,9/30/2015,A,-86243018.8
836,6/30/2015,A,-61147286.29
836,3/31/2015,A,-34033822.15
837,9/30/2015,A,-111570757.7
837,6/30/2015,A,-56986629.74
837,3/31/2015,A,-21674336.07
838,9/30/2015,A,73226164.24
838,6/30/2015,A,66707419.62
838,3/31/2015,A,-9340196.95
839,9/30/2015,A,249413483.4
839,6/30/2015,A,177391055.5
839,3/31/2015,A,68485813.57
848,9/30/2015,A,348671882.6
848,6/30/2015,A,261922488.8
848,3/31/2015,A,234181699.1
850,9/30/2015,A,99875759.24
850,6/30/2015,A,124003253.5
850,3/31/2015,A,75183039.76
851,9/30/2015,A,52032070.66
851,6/30/2015,A,37552730.9
851,3/31/2015,A,939747.75
852,9/30/2015,A,-27748669.82
852,6/30/2015,A,21550315.75
852,3/31/2015,A,-18436531.71
856,9/30/2015,A,-100071288.9
856,6/30/2015,A,-70158651.4
856,3/31/2015,A,-26248468.53
858,9/30/2015,A,4777110530
858,6/30/2015,A,3421203676
858,3/31/2015,A,2289923257
859,9/30/2015,A,-18643269.76
859,6/30/2015,A,-8840712.94
859,3/31/2015,A,-8544390.78
860,9/30/2015,A,292613941.7
860,6/30/2015,A,249181797.4
860,3/31/2015,A,192861503.6
861,9/30/2015,A,127262950
861,6/30/2015,A,92603643.36
861,3/31/2015,A,46625463.52
862,9/30/2015,A,-14326305.55
862,6/30/2015,A,19260884.56
862,3/31/2015,A,-4133889.37
863,9/30/2015,A,-5953636.33
863,6/30/2015,A,75498243.11
863,3/31/2015,A,-73892379.78
868,9/30/2015,A,1298899.83
868,6/30/2015,A,11055622.23
868,3/31/2015,A,-4393868.2
869,9/30/2015,A,882858457
869,6/30/2015,A,746060248
869,3/31/2015,A,530248397
875,9/30/2015,A,66007532.34
875,6/30/2015,A,92599275.91
875,3/31/2015,A,120832131.1
876,9/30/2015,A,2419006963
876,6/30/2015,A,1582252802
876,3/31/2015,A,715869341.2
877,9/30/2015,A,-420071078.2
877,6/30/2015,A,-323255394.5
877,3/31/2015,A,-291841940.8
878,9/30/2015,A,-414095549.7
878,6/30/2015,A,32615896.16
878,3/31/2015,A,22541022.22
880,9/30/2015,A,24164928.26
880,6/30/2015,A,22277489.32
880,3/31/2015,A,9899392.11
881,9/30/2015,A,-1289198960
881,6/30/2015,A,-1289860556
881,3/31/2015,A,10874518.16
882,9/30/2015,A,214709475.5
882,6/30/2015,A,25821562.96
882,3/31/2015,A,10084642.57
883,9/30/2015,A,1939801811
883,6/30/2015,A,1464334536
883,3/31/2015,A,531063679.8
885,9/30/2015,A,118154681.7
885,6/30/2015,A,94537692.57
885,3/31/2015,A,7202465.95
886,9/30/2015,A,64681774.11
886,6/30/2015,A,45903117.5
886,3/31/2015,A,23227258.89
887,9/30/2015,A,637754404.4
887,6/30/2015,A,406723323.4
887,3/31/2015,A,187624483
888,9/30/2015,A,138742664
888,6/30/2015,A,53428844.99
888,3/31/2015,A,2121744
889,9/30/2015,A,114970228.2
889,6/30/2015,A,91268438.69
889,3/31/2015,A,43701158.32
890,9/30/2015,A,7836051.6
890,6/30/2015,A,6669968.73
890,3/31/2015,A,4104298.45
892,9/30/2015,A,-2582658.61
892,6/30/2015,A,-1683192.1
892,3/31/2015,A,-367649.09
893,9/30/2015,A,-231328051.2
893,6/30/2015,A,-27126819.07
893,3/31/2015,A,-24795811.57
895,9/30/2015,A,3236582684
895,6/30/2015,A,2054720709
895,3/31/2015,A,949959015.3
897,9/30/2015,A,-47999580.88
897,6/30/2015,A,-70706775.38
897,3/31/2015,A,-37088563.12
898,9/30/2015,A,-894000000
898,6/30/2015,A,151000000
898,3/31/2015,A,18000000
899,9/30/2015,A,435241074.7
899,6/30/2015,A,267092130.4
899,3/31/2015,A,158770598.8
900,9/30/2015,A,337135385.1
900,6/30/2015,A,241730214.7
900,3/31/2015,A,93815074.13
901,9/30/2015,A,27033587.67
901,6/30/2015,A,14784562.4
901,3/31/2015,A,-1766692.6
902,9/30/2015,A,651790176.8
902,6/30/2015,A,419955952.6
902,3/31/2015,A,185422057.5
903,9/30/2015,A,133147066.6
903,6/30/2015,A,94989677.47
903,3/31/2015,A,71007717.83
905,9/30/2015,A,165528133
905,6/30/2015,A,106228512
905,3/31/2015,A,46077293.87
906,9/30/2015,A,68421590.52
906,6/30/2015,A,59471227.67
906,3/31/2015,A,21871388.7
908,9/30/2015,A,192536557.2
908,6/30/2015,A,124999665.5
908,3/31/2015,A,50030974.05
909,9/30/2015,A,20795870.52
909,6/30/2015,A,18474331.26
909,3/31/2015,A,3199608.62
910,9/30/2015,A,244663737.9
910,6/30/2015,A,121411984.3
910,3/31/2015,A,46288948.05
911,9/30/2015,A,43500853.81
911,6/30/2015,A,26028129.21
911,3/31/2015,A,22217961.25
912,9/30/2015,A,-42060692.8
912,6/30/2015,A,-65146534.09
912,3/31/2015,A,-67382275.01
913,9/30/2015,A,-42687469.16
913,6/30/2015,A,-627181.55
913,3/31/2015,A,722154.5
915,9/30/2015,A,136715765.3
915,6/30/2015,A,106229935.6
915,3/31/2015,A,71629388.3
916,9/30/2015,A,191699048.4
916,6/30/2015,A,161970711.7
916,3/31/2015,A,73873318.54
917,9/30/2015,A,392778406.4
917,6/30/2015,A,171793138.4
917,3/31/2015,A,143477184.1
918,9/30/2015,A,-702522333.9
918,6/30/2015,A,-297499070.3
918,3/31/2015,A,-175879573.5
919,9/30/2015,A,209185564.5
919,6/30/2015,A,141598097.6
919,3/31/2015,A,68526721.19
920,9/30/2015,A,84245979.03
920,6/30/2015,A,60294036.19
920,3/31/2015,A,30532351.31
921,9/30/2015,A,448327709.4
921,6/30/2015,A,514069507.4
921,3/31/2015,A,231070166.9
922,9/30/2015,A,-163604896.6
922,6/30/2015,A,-50214360.85
922,3/31/2015,A,-26847609.41
923,9/30/2015,A,-31956370.21
923,6/30/2015,A,-29305918.47
923,3/31/2015,A,-26711507.91
925,9/30/2015,A,-3467871.5
925,6/30/2015,A,6362609.64
925,3/31/2015,A,-2214075.46
926,9/30/2015,A,661760523
926,6/30/2015,A,315726726.8
926,3/31/2015,A,146928425.3
927,9/30/2015,A,-853483522.9
927,6/30/2015,A,-536628419.8
927,3/31/2015,A,-256885998
928,9/30/2015,A,371166022.4
928,6/30/2015,A,249902289
928,3/31/2015,A,82559308.05
929,9/30/2015,A,96988099.66
929,6/30/2015,A,179728686.2
929,3/31/2015,A,76309057.6
930,9/30/2015,A,-554807911.1
930,6/30/2015,A,-354261571.3
930,3/31/2015,A,-199877817.9
931,9/30/2015,A,163015436.9
931,6/30/2015,A,149048354.8
931,3/31/2015,A,-20743967.49
932,9/30/2015,A,-1514430600
932,6/30/2015,A,-220087005.5
932,3/31/2015,A,-229260676.7
933,9/30/2015,A,-908420449.8
933,6/30/2015,A,-298841998.8
933,3/31/2015,A,-99159436.35
935,9/30/2015,A,-81294709.72
935,6/30/2015,A,-57572048.68
935,3/31/2015,A,-13781269.3
936,9/30/2015,A,73204517.88
936,6/30/2015,A,70561448.24
936,3/31/2015,A,10182422.49
937,9/30/2015,A,-181891742.9
937,6/30/2015,A,-121335302.2
937,3/31/2015,A,-41597633.75
938,9/30/2015,A,146053101.5
938,6/30/2015,A,114882050.3
938,3/31/2015,A,36330821.74
939,9/30/2015,A,227554870.9
939,6/30/2015,A,185584062.3
939,3/31/2015,A,54011764.18
948,9/30/2015,A,-48117532.16
948,6/30/2015,A,-46887052.58
948,3/31/2015,A,-63091757.04
949,9/30/2015,A,114875185.6
949,6/30/2015,A,59144125.3
949,3/31/2015,A,20082200.85
950,9/30/2015,A,-219127738.3
950,6/30/2015,A,-192320270.1
950,3/31/2015,A,-90193693.42
951,9/30/2015,A,260593221.9
951,6/30/2015,A,223896024.5
951,3/31/2015,A,85417976.36
952,9/30/2015,A,-23726604.23
952,6/30/2015,A,-24669852.71
952,3/31/2015,A,-6875903.03
953,9/30/2015,A,-63095120.94
953,6/30/2015,A,-29187938.82
953,3/31/2015,A,-17219519.81
955,9/30/2015,A,-27423354.78
955,6/30/2015,A,-19457014.94
955,3/31/2015,A,-10185175.57
957,9/30/2015,A,187792736.6
957,6/30/2015,A,47728111.91
957,3/31/2015,A,8417421.63
958,9/30/2015,A,212357612.4
958,6/30/2015,A,174175073.4
958,3/31/2015,A,131038822.1
959,9/30/2015,A,-826448972.6
959,6/30/2015,A,-363095325.6
959,3/31/2015,A,-372956800.3
960,9/30/2015,A,-723786495.3
960,6/30/2015,A,-562400995.8
960,3/31/2015,A,-306962528.4
961,9/30/2015,A,441435143.3
961,6/30/2015,A,407890322.6
961,3/31/2015,A,101461334.7
962,9/30/2015,A,-318796886.1
962,6/30/2015,A,-156060449.8
962,3/31/2015,A,-61540509.9
963,9/30/2015,A,972753088.6
963,6/30/2015,A,690410911.2
963,3/31/2015,A,353821714.1
965,9/30/2015,A,82122358.49
965,6/30/2015,A,70798454.85
965,3/31/2015,A,29340643.09
966,9/30/2015,A,813279396.9
966,6/30/2015,A,339867490.5
966,3/31/2015,A,280832374.4
967,9/30/2015,A,45692804.61
967,6/30/2015,A,35426250.04
967,3/31/2015,A,7537413.96
968,9/30/2015,A,-1376729418
968,6/30/2015,A,-881882924.1
968,3/31/2015,A,-295721070.8
969,9/30/2015,A,99526009.39
969,6/30/2015,A,26088589.72
969,3/31/2015,A,7451531.6
970,9/30/2015,A,222860096.2
970,6/30/2015,A,155766800.4
970,3/31/2015,A,71821023.98
971,9/30/2015,A,-21792722.64
971,6/30/2015,A,-17105662.74
971,3/31/2015,A,-7887385.76
972,9/30/2015,A,-72845408.8
972,6/30/2015,A,-30887123.52
972,3/31/2015,A,-10340340.48
973,9/30/2015,A,69381343.49
973,6/30/2015,A,47894361.03
973,3/31/2015,A,17158647.96
975,9/30/2015,A,219003569.3
975,6/30/2015,A,106226499.8
975,3/31/2015,A,35127666.35
976,9/30/2015,A,-8777782.23
976,6/30/2015,A,-23374626.79
976,3/31/2015,A,-14688007.49
977,9/30/2015,A,307860000.3
977,6/30/2015,A,239901153.9
977,3/31/2015,A,69051007.39
978,9/30/2015,A,21483969.8
978,6/30/2015,A,-9891233.08
978,3/31/2015,A,-16123355.75
979,9/30/2015,A,627658069.8
979,6/30/2015,A,740056728.8
979,3/31/2015,A,10285434.87
980,9/30/2015,A,31367559.92
980,6/30/2015,A,26138380.24
980,3/31/2015,A,20091576.31
981,9/30/2015,A,301022396.5
981,6/30/2015,A,241109850.5
981,3/31/2015,A,77769524.97
982,9/30/2015,A,19081798.97
982,6/30/2015,A,13547790.3
982,3/31/2015,A,5184653.97
983,9/30/2015,A,378205895.3
983,6/30/2015,A,254601860.8
983,3/31/2015,A,101055695.8
985,9/30/2015,A,-19971465.3
985,6/30/2015,A,-7161840.75
985,3/31/2015,A,403820.63
987,9/30/2015,A,151644805.4
987,6/30/2015,A,110830247.5
987,3/31/2015,A,64277268.54
988,9/30/2015,A,105314135.5
988,6/30/2015,A,86268774.97
988,3/31/2015,A,27318078.15
989,9/30/2015,A,98440900.07
989,6/30/2015,A,79750428.74
989,3/31/2015,A,40969925.24
990,9/30/2015,A,24987944.5
990,6/30/2015,A,18140347.4
990,3/31/2015,A,2303196.73
993,9/30/2015,A,57421936.16
993,6/30/2015,A,25825868.12
993,3/31/2015,A,-16473940.88
995,9/30/2015,A,-1402536.31
995,6/30/2015,A,-9300517.61
995,3/31/2015,A,-2856907.37
996,9/30/2015,A,10901926.6
996,6/30/2015,A,10781001.09
996,3/31/2015,A,5016770.22
997,9/30/2015,A,287030889.3
997,6/30/2015,A,205635218.4
997,3/31/2015,A,53618116.33
998,9/30/2015,A,108186197.5
998,6/30/2015,A,168399501.1
998,3/31/2015,A,142673916.6
999,9/30/2015,A,854582751.7
999,6/30/2015,A,645559195.7
999,3/31/2015,A,347263243.9
1696,9/30/2015,A,329266674.3
1696,6/30/2015,A,223677061.8
1696,3/31/2015,A,106052758.7
1872,9/30/2015,A,519947104.8
1872,6/30/2015,A,310210562.9
1872,3/31/2015,A,132865536
1896,9/30/2015,A,490938836.1
1896,6/30/2015,A,234003971.3
1896,3/31/2015,A,120811351.4
1914,9/30/2015,A,-194868170.5
1914,6/30/2015,A,-136510169
1914,3/31/2015,A,-82515217.94
2001,9/30/2015,A,284736159.2
2001,6/30/2015,A,185537899.4
2001,3/31/2015,A,80427695.62
2002,9/30/2015,A,330688135.2
2002,6/30/2015,A,205854134.7
2002,3/31/2015,A,80561072.11
2003,9/30/2015,A,201834074.1
2003,6/30/2015,A,114284306.2
2003,3/31/2015,A,6157265.06
2004,9/30/2015,A,618153096.4
2004,6/30/2015,A,421398995.4
2004,3/31/2015,A,193182635.8
2005,9/30/2015,A,52906905.75
2005,6/30/2015,A,5675701.31
2005,3/31/2015,A,-100313680
2006,9/30/2015,A,3379672.7
2006,6/30/2015,A,4234006.88
2006,3/31/2015,A,2590321.28
2007,9/30/2015,A,461152365.4
2007,6/30/2015,A,307743616.2
2007,3/31/2015,A,145540216.5
2008,9/30/2015,A,609710536.7
2008,6/30/2015,A,314927957.3
2008,3/31/2015,A,74131592.21
2009,9/30/2015,A,64597324.76
2009,6/30/2015,A,47359212.72
2009,3/31/2015,A,15912671.68
2010,9/30/2015,A,353053972
2010,6/30/2015,A,141784570.9
2010,3/31/2015,A,53362290.42
2011,9/30/2015,A,63354948.22
2011,6/30/2015,A,60599070.18
2011,3/31/2015,A,29988706.75
2012,9/30/2015,A,27500473.55
2012,6/30/2015,A,20934910.22
2012,3/31/2015,A,9953145.24
2013,9/30/2015,A,165187616.6
2013,6/30/2015,A,6426923.17
2013,3/31/2015,A,-77518825.65
2014,9/30/2015,A,125748727.7
2014,6/30/2015,A,79820981.59
2014,3/31/2015,A,36703471.7
2015,9/30/2015,A,90668575.21
2015,6/30/2015,A,130099442.4
2015,3/31/2015,A,-14754025.81
2016,9/30/2015,A,41979217.17
2016,6/30/2015,A,31943896.7
2016,3/31/2015,A,-27125653.15
2017,9/30/2015,A,45895365.12
2017,6/30/2015,A,29586445.26
2017,3/31/2015,A,10521472.54
2018,9/30/2015,A,28489300.58
2018,6/30/2015,A,38748216.63
2018,3/31/2015,A,8642109.83
2019,9/30/2015,A,293928689
2019,6/30/2015,A,170913616
2019,3/31/2015,A,84235539.7
2020,9/30/2015,A,144256161
2020,6/30/2015,A,95044153.75
2020,3/31/2015,A,41010023.68
2021,9/30/2015,A,-92505628.33
2021,6/30/2015,A,-49543876.51
2021,3/31/2015,A,-15955367
2022,9/30/2015,A,188908504.6
2022,6/30/2015,A,124240520.3
2022,3/31/2015,A,50216483
2023,9/30/2015,A,36799348.65
2023,6/30/2015,A,40429058
2023,3/31/2015,A,22549233.95
2024,9/30/2015,A,19096000
2024,6/30/2015,A,320801000
2024,3/31/2015,A,-370161000
2025,9/30/2015,A,190442185.8
2025,6/30/2015,A,124446790.9
2025,3/31/2015,A,55090662.95
2026,9/30/2015,A,52393303.37
2026,6/30/2015,A,37342062.99
2026,3/31/2015,A,12098122.36
2027,9/30/2015,A,-2704864.94
2027,6/30/2015,A,252998.71
2027,3/31/2015,A,1055757.76
2028,9/30/2015,A,255663900
2028,6/30/2015,A,156135468.3
2028,3/31/2015,A,58952070.02
2029,9/30/2015,A,188305961.1
2029,6/30/2015,A,113036693.1
2029,3/31/2015,A,71250754.7
2030,9/30/2015,A,84833900.35
2030,6/30/2015,A,66114957.4
2030,3/31/2015,A,27381673.86
2031,9/30/2015,A,114594401
2031,6/30/2015,A,69636703.34
2031,3/31/2015,A,47874498.02
2032,9/30/2015,A,710026529.8
2032,6/30/2015,A,440866739
2032,3/31/2015,A,253304287
2033,9/30/2015,A,238642969.9
2033,6/30/2015,A,139300998.7
2033,3/31/2015,A,56279717.62
2034,9/30/2015,A,20877044.71
2034,6/30/2015,A,7480035.47
2034,3/31/2015,A,-3618023.86
2035,9/30/2015,A,139823144.3
2035,6/30/2015,A,115900166.3
2035,3/31/2015,A,38144650.56
2036,9/30/2015,A,107311691.7
2036,6/30/2015,A,107489510.7
2036,3/31/2015,A,-2471469.08
2037,9/30/2015,A,96803552.55
2037,6/30/2015,A,94882363.04
2037,3/31/2015,A,26866856.28
2038,9/30/2015,A,517273366.7
2038,6/30/2015,A,380175962.3
2038,3/31/2015,A,178581703.1
2039,9/30/2015,A,451480253.5
2039,6/30/2015,A,163790529.5
2039,3/31/2015,A,65672443.57
2040,9/30/2015,A,16053829.07
2040,6/30/2015,A,11386950.87
2040,3/31/2015,A,4646428.47
2041,9/30/2015,A,201052445.4
2041,6/30/2015,A,209978011.7
2041,3/31/2015,A,101653315.1
2042,9/30/2015,A,290217878.5
2042,6/30/2015,A,225706923
2042,3/31/2015,A,83473545.45
2043,9/30/2015,A,56960302.48
2043,6/30/2015,A,25708685.78
2043,3/31/2015,A,4806801.56
2044,9/30/2015,A,85506626.9
2044,6/30/2015,A,10130656.43
2044,3/31/2015,A,4316139.15
2045,9/30/2015,A,25313223
2045,6/30/2015,A,3295157
2045,3/31/2015,A,4297975
2046,9/30/2015,A,-33014475.44
2046,6/30/2015,A,-25145381.84
2046,3/31/2015,A,-12242238.8
2047,9/30/2015,A,278958607.6
2047,6/30/2015,A,173628711.3
2047,3/31/2015,A,54150948.69
2048,9/30/2015,A,365502479.7
2048,6/30/2015,A,289315956.8
2048,3/31/2015,A,131561553.1
2049,9/30/2015,A,262383030.3
2049,6/30/2015,A,132598681.4
2049,3/31/2015,A,54404370.87
2050,9/30/2015,A,514970490
2050,6/30/2015,A,275609455.6
2050,3/31/2015,A,97645577.87
2051,9/30/2015,A,542030459.3
2051,6/30/2015,A,314176222
2051,3/31/2015,A,130777710.5
2052,9/30/2015,A,12103468.23
