Stkcd,Accper,Typrep,A003100000,A003000000
600990,9/30/2015,A,939311087.53 ,952313355.87 
600990,6/30/2015,A,921506180.85 ,932893050.84 
600990,3/31/2015,A,917399511.98 ,928631241.75 
600992,9/30/2015,A,1339807256.26 ,1339807256.26 
600992,6/30/2015,A,1335980015.46 ,1335980015.46 
600992,3/31/2015,A,1338547469.88 ,1338547469.88 
600993,9/30/2015,A,1747807186.95 ,1851105172.16 
600993,6/30/2015,A,1703341583.93 ,1811434006.97 
600993,3/31/2015,A,1644308895.52 ,1744962066.10 
600995,9/30/2015,A,1484260143.47 ,1484260143.47 
600995,6/30/2015,A,1462436340.91 ,1462436340.91 
600995,3/31/2015,A,1492561244.12 ,1492561244.12 
600997,9/30/2015,A,6637306894.77 ,8241200884.73 
600997,6/30/2015,A,6829769189.59 ,8638228547.43 
600997,3/31/2015,A,6948535126.74 ,8775738851.41 
600998,9/30/2015,A,9281539295.93 ,9682757879.44 
600998,6/30/2015,A,8154319526.14 ,8507532402.13 
600998,3/31/2015,A,7664970338.15 ,7950718210.97 
600999,9/30/2015,A,45784109063.35 ,45854486653.92 
600999,6/30/2015,A,47771123399.97 ,47858612755.08 
600999,3/31/2015,A,44466504374.75 ,44536124254.47 
601000,9/30/2015,A,10042093096.38 ,11017019920.65 
601000,6/30/2015,A,9999972670.76 ,10937431293.81 
601000,3/31/2015,A,7187820017.45 ,8100394048.93 
601001,9/30/2015,A,6120936599.39 ,11280070274.44 
601001,6/30/2015,A,6591045918.36 ,11758657474.67 
601001,3/31/2015,A,7048158796.74 ,12120385847.40 
601002,9/30/2015,A,2244853732.02 ,2458154520.18 
601002,6/30/2015,A,2233453662.63 ,2446619584.52 
601002,3/31/2015,A,2319829366.35 ,2533447111.97 
601003,9/30/2015,A,4641870665.70 ,4641870665.70 
601003,6/30/2015,A,5072487371.26 ,5072487371.26 
601003,3/31/2015,A,5356680002.29 ,5356680002.29 
601005,9/30/2015,A,6774239000.00 ,6793497000.00 
601005,6/30/2015,A,7746769000.00 ,7766014000.00 
601005,3/31/2015,A,9145345000.00 ,9164562000.00 
601006,9/30/2015,A,87851935080.00 ,88058031823.00 
601006,6/30/2015,A,84003836646.00 ,84205697612.00 
601006,3/31/2015,A,87514496478.00 ,87714832155.00 
601007,9/30/2015,A,1371054528.22 ,1996789695.30 
601007,6/30/2015,A,1377460700.17 ,2006043436.91 
601007,3/31/2015,A,1365519432.09 ,1997781933.41 
601008,9/30/2015,A,3207461431.41 ,3291332777.23 
601008,6/30/2015,A,3195570302.02 ,3278018426.80 
601008,3/31/2015,A,3213724003.08 ,3300453039.05 
601009,9/30/2015,A,44287096000.00 ,44659175000.00 
601009,6/30/2015,A,43975891000.00 ,44331172000.00 
601009,3/31/2015,A,33946888000.00 ,34298581000.00 
601010,9/30/2015,A,3958602694.51 ,3956546494.06 
601010,6/30/2015,A,3907998261.46 ,3906417868.65 
601010,3/31/2015,A,4067070302.81 ,4066164688.73 
601011,9/30/2015,A,4249141117.55 ,4985443901.88 
601011,6/30/2015,A,4241054937.01 ,4953235606.76 
601011,3/31/2015,A,4196394663.99 ,4282513825.73 
601012,9/30/2015,A,5332724942.88 ,5367993709.85 
601012,6/30/2015,A,5202625799.92 ,5261135932.96 
601012,3/31/2015,A,3294128341.56 ,3353552609.87 
601015,9/30/2015,A,2804468057.27 ,4694402135.70 
601015,6/30/2015,A,2801446315.77 ,4716531198.52 
601015,3/31/2015,A,2867681055.81 ,4815181651.52 
601016,9/30/2015,A,3256347282.67 ,3880011933.81 
601016,6/30/2015,A,3258999093.71 ,3876687118.37 
601016,3/31/2015,A,3256424926.39 ,3893820226.47 
601018,9/30/2015,A,31779569000.00 ,33646236000.00 
601018,6/30/2015,A,31126509000.00 ,32919320000.00 
601018,3/31/2015,A,31436547000.00 ,33260023000.00 
601021,9/30/2015,A,6414276287.00 ,6414276287.00 
601021,6/30/2015,A,5831439293.00 ,5831439293.00 
601021,3/31/2015,A,5562243800.00 ,5562243800.00 
601028,9/30/2015,A,2627207995.12 ,2663433292.49 
601028,6/30/2015,A,2586154907.77 ,2615051429.77 
601028,3/31/2015,A,2615214866.24 ,2628536771.71 
601038,9/30/2015,A,4748645565.72 ,5477912078.44 
601038,6/30/2015,A,4705101767.54 ,5432760081.56 
601038,3/31/2015,A,4677548538.79 ,5405642505.12 
601058,9/30/2015,A,4202390082.12 ,4341670684.38 
601058,6/30/2015,A,4172246599.48 ,4311936161.63 
601058,3/31/2015,A,4237421025.55 ,4376659292.92 
601069,9/30/2015,A,1587760810.69 ,1587760810.69 
601069,6/30/2015,A,1539343408.35 ,1539343408.35 
601069,3/31/2015,A,1565307014.10 ,1565307014.10 
601088,9/30/2015,A,295651000000.00 ,361283000000.00 
601088,6/30/2015,A,290256000000.00 ,356862000000.00 
601088,3/31/2015,A,297975000000.00 ,362354000000.00 
601098,9/30/2015,A,10862248221.24 ,11388878950.09 
601098,6/30/2015,A,10540833699.30 ,11057161392.91 
601098,3/31/2015,A,10630125150.43 ,11233319213.54 
601099,9/30/2015,A,6970917345.63 ,8868353928.18 
601099,6/30/2015,A,7193895931.85 ,8753885279.62 
601099,3/31/2015,A,6520292717.74 ,7158859662.25 
601100,9/30/2015,A,3476305338.55 ,3511007154.92 
601100,6/30/2015,A,3450529177.05 ,3486237032.08 
601100,3/31/2015,A,3450765436.39 ,3486234784.22 
601101,9/30/2015,A,6811994679.47 ,8386188146.07 
601101,6/30/2015,A,6764045797.43 ,8335333224.53 
601101,3/31/2015,A,6816658445.34 ,8407990061.05 
601106,9/30/2015,A,15716001767.85 ,15909767268.70 
601106,6/30/2015,A,16249812589.79 ,16444805579.06 
601106,3/31/2015,A,16475389498.27 ,16672019264.40 
601107,9/30/2015,A,12337131014.32 ,13042178467.43 
601107,6/30/2015,A,12087852096.41 ,12782568052.81 
601107,3/31/2015,A,12053745273.22 ,12662623428.45 
601111,9/30/2015,A,61454636000.00 ,68182072000.00 
601111,6/30/2015,A,58309484000.00 ,64235116000.00 
601111,3/31/2015,A,56070490000.00 ,61424328000.00 
601113,9/30/2015,A,2550557251.28 ,2550557251.28 
601113,6/30/2015,A,1639837234.08 ,1639837234.08 
601113,3/31/2015,A,1634922280.39 ,1634922280.39 
601116,9/30/2015,A,1577261092.71 ,1577261092.71 
601116,6/30/2015,A,1566281457.01 ,1566281457.01 
601116,3/31/2015,A,1624695207.11 ,1624695207.11 
601117,9/30/2015,A,25154148304.07 ,26833638765.91 
601117,6/30/2015,A,24515235926.86 ,26177837842.00 
601117,3/31/2015,A,24199362975.87 ,25804303868.35 
601118,9/30/2015,A,8493410898.92 ,8613093248.69 
601118,6/30/2015,A,8664953063.06 ,8785674346.67 
601118,3/31/2015,A,8873486651.63 ,8992667557.74 
601126,9/30/2015,A,3484552680.77 ,3499009677.70 
601126,6/30/2015,A,3413848165.72 ,3426705054.45 
601126,3/31/2015,A,3448650092.10 ,3453382798.53 
601137,9/30/2015,A,2024028994.67 ,2024028994.67 
601137,6/30/2015,A,2004802996.81 ,2004802996.81 
601137,3/31/2015,A,2016521418.01 ,2016521418.01 
601139,9/30/2015,A,7002238360.08 ,7309725363.99 
601139,6/30/2015,A,6862710719.36 ,7183194206.81 
601139,3/31/2015,A,5547039612.40 ,5868906637.09 
601158,9/30/2015,A,13396591125.36 ,13405697226.93 
601158,6/30/2015,A,12925828685.33 ,12934766839.00 
601158,3/31/2015,A,13565018982.20 ,13574124292.20 
601166,9/30/2015,A,302424000000.00 ,305839000000.00 
601166,6/30/2015,A,288023000000.00 ,291430000000.00 
601166,3/31/2015,A,273016000000.00 ,276361000000.00 
601168,9/30/2015,A,11279026001.00 ,11960307124.00 
601168,6/30/2015,A,11303461822.00 ,11970917968.00 
601168,3/31/2015,A,11331771028.00 ,12006907181.00 
601169,9/30/2015,A,107847000000.00 ,108103000000.00 
601169,6/30/2015,A,103259000000.00 ,103503000000.00 
601169,3/31/2015,A,100247000000.00 ,100500000000.00 
601177,9/30/2015,A,1701641462.55 ,1808559587.40 
601177,6/30/2015,A,1740501988.37 ,1847674285.25 
601177,3/31/2015,A,1741272735.06 ,1844781553.80 
601179,9/30/2015,A,18060159707.09 ,18905242368.93 
601179,6/30/2015,A,17904853813.95 ,18751255574.03 
601179,3/31/2015,A,18172459439.66 ,18948273520.07 
601186,9/30/2015,A,107233588000.00 ,123663258000.00 
601186,6/30/2015,A,94802802000.00 ,110913078000.00 
601186,3/31/2015,A,94307656000.00 ,106399553000.00 
601188,9/30/2015,A,3512334454.25 ,3555911003.63 
601188,6/30/2015,A,3442920454.55 ,3487331693.96 
601188,3/31/2015,A,3456971905.81 ,3501450603.52 
601198,9/30/2015,A,12550149433.70 ,12550425485.65 
601198,6/30/2015,A,12954270613.87 ,12954495035.27 
601198,3/31/2015,A,12590327269.95 ,12590551684.67 
601199,9/30/2015,A,2112670444.95 ,2112670444.95 
601199,6/30/2015,A,2039286366.86 ,2039286366.86 
601199,3/31/2015,A,2008266158.88 ,2008266158.88 
601208,9/30/2015,A,2217144891.99 ,2304363350.71 
601208,6/30/2015,A,2201945826.95 ,2288186273.15 
601208,3/31/2015,A,2236587149.40 ,2322429414.35 
601211,9/30/2015,A,92238454428.00 ,98365577729.00 
601211,6/30/2015,A,91303603722.00 ,97365619946.00 
601216,9/30/2015,A,7076760882.81 ,7096727167.32 
601216,6/30/2015,A,6888821873.72 ,6911498738.17 
601216,3/31/2015,A,6613605625.91 ,6637777974.03 
601218,9/30/2015,A,2407906592.95 ,2455515034.48 
601218,6/30/2015,A,2370673999.99 ,2417824606.54 
601218,3/31/2015,A,2360746586.30 ,2407952293.85 
601222,9/30/2015,A,4809508086.47 ,4904333798.44 
601222,6/30/2015,A,4876437186.96 ,4965692789.23 
601222,3/31/2015,A,3026411673.07 ,3107247629.17 
601225,9/30/2015,A,32982859393.30 ,41260300302.18 
601225,6/30/2015,A,33551208936.94 ,42495879544.50 
601225,3/31/2015,A,34581268559.68 ,43827321008.37 
601226,9/30/2015,A,3643653655.90 ,3668665791.24 
601226,6/30/2015,A,3588741279.29 ,3613170869.56 
601226,3/31/2015,A,3573726347.20 ,3597420800.41 
601231,9/30/2015,A,6576720802.03 ,6576720802.03 
601231,6/30/2015,A,6361939991.94 ,6361939991.94 
601231,3/31/2015,A,6472437945.56 ,6472437945.56 
601233,9/30/2015,A,6926016937.36 ,6984109548.23 
601233,6/30/2015,A,7144865360.64 ,7200085432.13 
601233,3/31/2015,A,6931403825.63 ,6984645550.42 
601238,9/30/2015,A,36953280691.00 ,37818612588.00 
601238,6/30/2015,A,36554743763.00 ,37321037947.00 
601238,3/31/2015,A,35849142957.00 ,36601822632.00 
601258,9/30/2015,A,12189442802.00 ,12272518570.00 
601258,6/30/2015,A,12176818583.00 ,12264590500.00 
601258,3/31/2015,A,12168582629.00 ,12298847588.00 
601268,3/31/2015,A,-6374297154.10 ,-6373582852.84 
601288,9/30/2015,A,1173505000000.00 ,1175127000000.00 
601288,6/30/2015,A,1120329000000.00 ,1122042000000.00 
601288,3/31/2015,A,1123672000000.00 ,1125520000000.00 
601299,3/31/2015,A,49820696000.00 ,51728567000.00 
601311,9/30/2015,A,4301481603.62 ,4420587199.22 
601311,6/30/2015,A,4195828099.92 ,4314806960.90 
601311,3/31/2015,A,4134401161.50 ,4265684279.37 
601313,9/30/2015,A,1537062419.24 ,1594756235.58 
601313,6/30/2015,A,1507202023.95 ,1560857853.98 
601313,3/31/2015,A,1560552411.99 ,1614100611.33 
601318,9/30/2015,A,328337000000.00 ,404820000000.00 
601318,6/30/2015,A,331190000000.00 ,404498000000.00 
601318,3/31/2015,A,314727000000.00 ,381398000000.00 
601328,9/30/2015,A,519011000000.00 ,522100000000.00 
601328,6/30/2015,A,488779000000.00 ,491800000000.00 
601328,3/31/2015,A,489918000000.00 ,492839000000.00 
601333,9/30/2015,A,27274480315.00 ,27257959649.00 
601333,6/30/2015,A,26856401931.00 ,26843832912.00 
601333,3/31/2015,A,27008117274.00 ,27048696477.00 
601336,9/30/2015,A,54082000000.00 ,54088000000.00 
601336,6/30/2015,A,56929000000.00 ,56935000000.00 
601336,3/31/2015,A,53940000000.00 ,53946000000.00 
601339,9/30/2015,A,6645253795.64 ,6645253795.64 
601339,6/30/2015,A,6626260928.54 ,6626260928.54 
601339,3/31/2015,A,6656867829.80 ,6656867829.80 
601368,9/30/2015,A,2534284147.00 ,2534284147.00 
601368,6/30/2015,A,2485229946.00 ,2485229946.00 
601369,9/30/2015,A,6018585416.65 ,6306841186.26 
601369,6/30/2015,A,5905192474.90 ,6116553125.61 
601369,3/31/2015,A,6219254551.29 ,6431392872.63 
601377,9/30/2015,A,17457803187.22 ,18178344794.94 
601377,6/30/2015,A,17401625625.34 ,18045810687.94 
601377,3/31/2015,A,15779410496.04 ,16296099235.59 
601388,9/30/2015,A,2088918383.09 ,2088914743.40 
601388,6/30/2015,A,2192668343.47 ,2192671697.58 
601388,3/31/2015,A,2208064579.36 ,2208083141.85 
601390,9/30/2015,A,125777192000.00 ,135461296000.00 
601390,6/30/2015,A,111113916000.00 ,121087218000.00 
601390,3/31/2015,A,104821619000.00 ,115047504000.00 
601398,9/30/2015,A,1680028000000.00 ,1690652000000.00 
601398,6/30/2015,A,1603025000000.00 ,1613637000000.00 
601398,3/31/2015,A,1611328000000.00 ,1621260000000.00 
601515,9/30/2015,A,3405374103.03 ,3608639636.91 
601515,6/30/2015,A,3237092106.88 ,3450537024.21 
601515,3/31/2015,A,3345647473.63 ,3553341472.69 
601518,9/30/2015,A,2511991968.63 ,2867973326.84 
601518,6/30/2015,A,2470566477.87 ,2819901333.83 
601518,3/31/2015,A,2523300467.70 ,2868186715.57 
601519,9/30/2015,A,2899859065.36 ,2906678445.33 
601519,6/30/2015,A,3027475291.04 ,3034546770.41 
601519,3/31/2015,A,3058402535.76 ,3065816123.09 
601555,9/30/2015,A,15574023548.87 ,15785887878.15 
601555,6/30/2015,A,15585011790.71 ,15752715290.98 
601555,3/31/2015,A,14888506197.91 ,15047240698.58 
601558,9/30/2015,A,7494672876.47 ,7494672876.47 
601558,6/30/2015,A,7886619164.89 ,7886619164.89 
601558,3/31/2015,A,8549589903.14 ,8549589903.14 
601566,9/30/2015,A,4151092684.60 ,4156076524.23 
601566,6/30/2015,A,4074263804.28 ,4074263804.28 
601566,3/31/2015,A,4562350657.95 ,4562350657.95 
601567,9/30/2015,A,2793607333.83 ,2796060378.30 
601567,6/30/2015,A,2651989120.68 ,2654158723.82 
601567,3/31/2015,A,3074011465.07 ,3076177766.09 
601579,9/30/2015,A,1459041557.56 ,1482935429.60 
601579,6/30/2015,A,1459434979.88 ,1483860964.96 
601579,3/31/2015,A,1484047604.32 ,1508074075.21 
601588,9/30/2015,A,11231454889.00 ,11519672856.00 
601588,6/30/2015,A,11078664420.00 ,11290848288.00 
601588,3/31/2015,A,11002374333.00 ,11189648635.00 
601599,9/30/2015,A,1442242494.01 ,1548850580.18 
601599,6/30/2015,A,1476628611.83 ,1551565518.07 
601599,3/31/2015,A,1448006632.46 ,1521383739.70 
601600,9/30/2015,A,35487938000.00 ,47195756000.00 
601600,6/30/2015,A,36192356000.00 ,47712982000.00 
601600,3/31/2015,A,28418250000.00 ,39907636000.00 
601601,9/30/2015,A,127014000000.00 ,129246000000.00 
601601,6/30/2015,A,128600000000.00 ,130864000000.00 
601601,3/31/2015,A,123755000000.00 ,125938000000.00 
601607,9/30/2015,A,29107048830.98 ,32708474471.73 
601607,6/30/2015,A,28490827830.76 ,31967137684.83 
601607,3/31/2015,A,28564487657.54 ,31974766760.11 
601608,9/30/2015,A,7853008648.82 ,7853008648.82 
601608,6/30/2015,A,7807457275.03 ,7807457275.03 
601608,3/31/2015,A,7942720150.90 ,7942720150.90 
601616,9/30/2015,A,2509568406.90 ,2554808150.87 
601616,6/30/2015,A,2493825810.61 ,2539103387.93 
601616,3/31/2015,A,2529201936.58 ,2572035423.12 
601618,9/30/2015,A,54259084000.00 ,65471318000.00 
601618,6/30/2015,A,53556401000.00 ,64492490000.00 
601618,3/31/2015,A,48537081000.00 ,59327021000.00 
601628,9/30/2015,A,298789000000.00 ,302342000000.00 
601628,6/30/2015,A,310947000000.00 ,314305000000.00 
601628,3/31/2015,A,302075000000.00 ,305392000000.00 
601633,9/30/2015,A,33465182263.06 ,33521076229.05 
601633,6/30/2015,A,35737200953.99 ,35792470428.80 
601633,3/31/2015,A,35984620403.56 ,36051078455.76 
601636,9/30/2015,A,5126375994.35 ,5126375994.35 
601636,6/30/2015,A,5212118197.78 ,5212118197.78 
601636,3/31/2015,A,5325424765.08 ,5325424765.08 
601666,9/30/2015,A,10874999260.24 ,11503344424.93 
601666,6/30/2015,A,11085999363.29 ,11721527943.48 
601666,3/31/2015,A,11655990599.09 ,12292242654.32 
601668,9/30/2015,A,160853430000.00 ,227599732000.00 
601668,6/30/2015,A,156296545000.00 ,224006046000.00 
601668,3/31/2015,A,159180630000.00 ,218865808000.00 
601669,9/30/2015,A,58541241081.26 ,65921797008.79 
601669,6/30/2015,A,50596353693.60 ,57170151591.50 
601669,3/31/2015,A,41186247495.55 ,48777351143.10 
601677,9/30/2015,A,2890805706.63 ,3070173305.09 
601677,6/30/2015,A,2843988097.67 ,3018827460.39 
601677,3/31/2015,A,2820821770.17 ,2992923034.64 
601678,9/30/2015,A,4654661006.89 ,4751290255.52 
601678,6/30/2015,A,4564608502.87 ,4665687145.30 
601678,3/31/2015,A,4432249257.05 ,4536141524.46 
601688,9/30/2015,A,77224220380.75 ,77906999867.71 
601688,6/30/2015,A,77053766772.37 ,77750624933.77 
601688,3/31/2015,A,41009665844.89 ,41675279404.13 
601689,9/30/2015,A,3040560809.57 ,3065769184.39 
601689,6/30/2015,A,3080119275.46 ,3105677573.15 
601689,3/31/2015,A,2957238972.20 ,2982485143.43 
601699,9/30/2015,A,19155564712.66 ,19056539476.13 
601699,6/30/2015,A,18999617974.79 ,18949671153.70 
601699,3/31/2015,A,18786346291.44 ,18784526480.82 
601700,9/30/2015,A,2806069945.36 ,2807569943.00 
601700,6/30/2015,A,2744866992.93 ,2746366992.93 
601700,3/31/2015,A,2887929373.15 ,2887929373.15 
601717,9/30/2015,A,9426578234.77 ,9553050346.38 
601717,6/30/2015,A,9456108500.44 ,9590492651.10 
601717,3/31/2015,A,9498897276.23 ,9644169107.53 
601718,9/30/2015,A,12791810806.83 ,13087079246.03 
601718,6/30/2015,A,12655541710.21 ,12956866330.68 
601718,3/31/2015,A,12122143227.55 ,12414402315.45 
601727,9/30/2015,A,36894864000.00 ,48530506000.00 
601727,6/30/2015,A,36872195000.00 ,47622523000.00 
601727,3/31/2015,A,36425820000.00 ,48036803000.00 
601766,9/30/2015,A,96730053000.00 ,112306613000.00 
601766,6/30/2015,A,94002497000.00 ,108918990000.00 
601766,3/31/2015,A,41433743227.00 ,54310367465.00 
601777,9/30/2015,A,6989350602.19 ,7037495762.00 
601777,6/30/2015,A,6996001618.48 ,7037403694.48 
601777,3/31/2015,A,7189830078.42 ,7234383229.12 
601788,9/30/2015,A,37631568595.41 ,39526420261.66 
601788,6/30/2015,A,29674074355.93 ,31507792510.37 
601788,3/31/2015,A,27544603065.56 ,28383654060.26 
601789,9/30/2015,A,2251908466.52 ,2352019913.81 
601789,6/30/2015,A,2266508349.73 ,2360247776.68 
601789,3/31/2015,A,2234815398.70 ,2323894571.83 
601798,9/30/2015,A,1945618512.36 ,1952621866.95 
601798,6/30/2015,A,1960930648.97 ,1967602528.43 
601798,3/31/2015,A,1941228610.98 ,1947512740.63 
601799,9/30/2015,A,2000640467.23 ,2010472165.33 
601799,6/30/2015,A,1934596562.30 ,1944721266.33 
601799,3/31/2015,A,2045464955.50 ,2055669818.72 
601800,9/30/2015,A,134872065973.00 ,158172874493.00 
601800,6/30/2015,A,123016897133.00 ,145263254300.00 
601800,3/31/2015,A,119339733366.59 ,134705600969.94 
601801,9/30/2015,A,5641099615.91 ,5705448277.75 
601801,6/30/2015,A,5437400387.80 ,5500150472.51 
601801,3/31/2015,A,5428543368.30 ,5490301580.06 
601808,9/30/2015,A,46626072251.00 ,46718228524.00 
601808,6/30/2015,A,45887750634.00 ,45964349230.00 
601808,3/31/2015,A,48273179695.00 ,48336463714.00 
601818,9/30/2015,A,216361000000.00 ,216907000000.00 
601818,6/30/2015,A,207925000000.00 ,208456000000.00 
601818,3/31/2015,A,187547000000.00 ,188069000000.00 
601857,9/30/2015,A,1169466000000.00 ,1311084000000.00 
601857,6/30/2015,A,1182126000000.00 ,1323017000000.00 
601857,3/31/2015,A,1178893000000.00 ,1322135000000.00 
601866,9/30/2015,A,23898476352.77 ,23986746869.05 
601866,6/30/2015,A,24809853893.87 ,24895119577.99 
601866,3/31/2015,A,25055359706.64 ,25147175149.40 
601872,9/30/2015,A,13925530384.59 ,18112787051.28 
601872,6/30/2015,A,10547194405.98 ,14372419347.63 
601872,3/31/2015,A,10314923177.43 ,13916403989.99 
601877,9/30/2015,A,7018919650.55 ,7388127375.02 
601877,6/30/2015,A,6520770796.65 ,6861110477.02 
601877,3/31/2015,A,6342030104.39 ,6695162234.88 
601880,9/30/2015,A,13925044679.76 ,15289567394.21 
601880,6/30/2015,A,13826262791.70 ,15154769272.06 
601880,3/31/2015,A,13832402409.62 ,15148005690.22 
601886,9/30/2015,A,5484046891.33 ,6043694639.90 
601886,6/30/2015,A,5456184711.26 ,6012502738.53 
601886,3/31/2015,A,5208981825.88 ,5761336368.18 
601888,9/30/2015,A,10967635254.13 ,11675313350.61 
601888,6/30/2015,A,10652857332.56 ,11320694612.96 
601888,3/31/2015,A,10740733998.54 ,11440611376.71 
601890,9/30/2015,A,2824432517.79 ,2947508444.04 
601890,6/30/2015,A,2811918597.04 ,2937309921.08 
601890,3/31/2015,A,2815612012.77 ,2945255425.89 
601898,9/30/2015,A,84832909000.00 ,101212045000.00 
601898,6/30/2015,A,85349900000.00 ,101549809000.00 
601898,3/31/2015,A,86737680000.00 ,102786004000.00 
601899,9/30/2015,A,27602692592.00 ,32405427627.00 
601899,6/30/2015,A,27494270994.00 ,32554123293.00 
601899,3/31/2015,A,28421763695.00 ,33587333061.00 
601901,9/30/2015,A,34338728022.26 ,34722447498.89 
601901,6/30/2015,A,33613230257.63 ,34107571332.20 
601901,3/31/2015,A,31397180434.10 ,31880996672.04 
601908,9/30/2015,A,3937707874.28 ,3968486060.42 
601908,6/30/2015,A,3857550534.73 ,3888782946.16 
601908,3/31/2015,A,3801610004.58 ,3812206758.71 
601918,9/30/2015,A,5540137703.00 ,5829758147.67 
601918,6/30/2015,A,5848728020.92 ,6138772946.35 
601918,3/31/2015,A,6241096611.78 ,6531466398.82 
601919,9/30/2015,A,24471209010.70 ,43995311704.64 
601919,6/30/2015,A,26166286332.93 ,45364121553.51 
601919,3/31/2015,A,23327738717.10 ,42149860879.79 
601928,9/30/2015,A,10602875169.47 ,11253890547.43 
601928,6/30/2015,A,10714844028.61 ,11365073938.02 
601928,3/31/2015,A,10265965832.27 ,10908522511.02 
601929,9/30/2015,A,5905181553.94 ,5917939333.00 
601929,6/30/2015,A,5566592170.39 ,5580253610.41 
601929,3/31/2015,A,5179524888.78 ,5193913953.01 
601933,9/30/2015,A,12218239559.38 ,12267195249.24 
601933,6/30/2015,A,12147607108.04 ,12197650219.24 
601933,3/31/2015,A,12473087859.80 ,12499484289.24 
